# Fx,Fy
0.000000000000000000e+00,2.067553462125432118e-01
0.000000000000000000e+00,1.928016369006291253e-01
0.000000000000000000e+00,1.839071691911864370e-01
0.000000000000000000e+00,1.704955090102094895e-01
0.000000000000000000e+00,1.541352206587465190e-01
0.000000000000000000e+00,1.446817130719185718e-01
0.000000000000000000e+00,1.407925808244608890e-01
0.000000000000000000e+00,1.413306965187433040e-01
0.000000000000000000e+00,1.452951136791530429e-01
0.000000000000000000e+00,1.519475029579164804e-01
0.000000000000000000e+00,1.605980030302317507e-01
0.000000000000000000e+00,1.706621803151103789e-01
0.000000000000000000e+00,1.816457938059212740e-01
0.000000000000000000e+00,1.931326833873192594e-01
0.000000000000000000e+00,2.047750465159037248e-01
0.000000000000000000e+00,2.162854320496587768e-01
0.000000000000000000e+00,2.274299664377837926e-01
0.000000000000000000e+00,2.380224669939240423e-01
0.000000000000000000e+00,2.479192004411490124e-01
0.000000000000000000e+00,2.570141209890564049e-01
0.000000000000000000e+00,2.652344775332854399e-01
0.000000000000000000e+00,2.725367192548450168e-01
0.000000000000000000e+00,2.789026568511643323e-01
0.000000000000000000e+00,2.843358558363390243e-01
0.000000000000000000e+00,2.888582510812087722e-01
0.000000000000000000e+00,2.925069797476859135e-01
0.000000000000000000e+00,2.953314343126556274e-01
0.000000000000000000e+00,2.973905394545228731e-01
0.000000000000000000e+00,2.987502569276279107e-01
0.000000000000000000e+00,2.994813217255665183e-01
0.000000000000000000e+00,2.996572112458967263e-01
0.000000000000000000e+00,2.993523471195280727e-01
0.000000000000000000e+00,2.986405270877567908e-01
0.000000000000000000e+00,2.975935819655073367e-01
0.000000000000000000e+00,2.962802504467165754e-01
0.000000000000000000e+00,2.947652623780072645e-01
0.000000000000000000e+00,2.931086192162890569e-01
0.000000000000000000e+00,2.913650587398369796e-01
0.000000000000000000e+00,2.895836897305370528e-01
0.000000000000000000e+00,2.791556367671932382e-01
0.000000000000000000e+00,2.624667934735208652e-01
0.000000000000000000e+00,2.414404217395133001e-01
0.000000000000000000e+00,2.176369057068822110e-01
0.000000000000000000e+00,1.923177209899179507e-01
0.000000000000000000e+00,1.664956730068645196e-01
0.000000000000000000e+00,1.496000552179360676e-01
0.000000000000000000e+00,1.399444684052053578e-01
0.000000000000000000e+00,1.361114457046747050e-01
0.000000000000000000e+00,1.282679510354806096e-01
0.000000000000000000e+00,1.263831233795442710e-01
0.000000000000000000e+00,1.291874090820288590e-01
0.000000000000000000e+00,1.355308812046734923e-01
0.000000000000000000e+00,1.445990190740059633e-01
0.000000000000000000e+00,1.556188192059604347e-01
0.000000000000000000e+00,1.679405041624248973e-01
0.000000000000000000e+00,1.810199073602236641e-01
0.000000000000000000e+00,1.944043043422821748e-01
0.000000000000000000e+00,2.077208688877013598e-01
0.000000000000000000e+00,2.206670354400219747e-01
0.000000000000000000e+00,2.330022508192053365e-01
0.000000000000000000e+00,2.445407481226791191e-01
0.000000000000000000e+00,2.551450862642129502e-01
0.000000000000000000e+00,2.647202793470604387e-01
0.000000000000000000e+00,2.732083983771649294e-01
0.000000000000000000e+00,2.805835693198083236e-01
0.000000000000000000e+00,2.868473204759863782e-01
0.000000000000000000e+00,2.920242518616250615e-01
0.000000000000000000e+00,2.961580121759044282e-01
0.000000000000000000e+00,2.993075768988190388e-01
0.000000000000000000e+00,3.015438254531965789e-01
0.000000000000000000e+00,3.029464172393164789e-01
0.000000000000000000e+00,3.036009664736316616e-01
0.000000000000000000e+00,3.035965147106300943e-01
0.000000000000000000e+00,3.030232981232405809e-01
0.000000000000000000e+00,3.019708043806745845e-01
0.000000000000000000e+00,3.005261115262430893e-01
0.000000000000000000e+00,2.987724987992557146e-01
0.000000000000000000e+00,2.967883169931123666e-01
0.000000000000000000e+00,2.946461037932163185e-01
0.000000000000000000e+00,2.924119276620218422e-01
0.000000000000000000e+00,2.901449422818463963e-01
0.000000000000000000e+00,2.878971323596257736e-01
0.000000000000000000e+00,2.770617727073720893e-01
0.000000000000000000e+00,2.686545255377159602e-01
0.000000000000000000e+00,2.536326353184520377e-01
0.000000000000000000e+00,2.340098707330617867e-01
0.000000000000000000e+00,2.200279425343354411e-01
0.000000000000000000e+00,2.106743811985845038e-01
0.000000000000000000e+00,1.964473006047590120e-01
0.000000000000000000e+00,1.876098172251894347e-01
0.000000000000000000e+00,1.831411911948738203e-01
0.000000000000000000e+00,1.821721316061969409e-01
0.000000000000000000e+00,1.753247380932665411e-01
0.000000000000000000e+00,1.729530566172582384e-01
0.000000000000000000e+00,1.741111776282744383e-01
0.000000000000000000e+00,1.779380927667606471e-01
0.000000000000000000e+00,1.838348818182056199e-01
0.000000000000000000e+00,1.912265327717749264e-01
0.000000000000000000e+00,1.996309045718569486e-01
0.000000000000000000e+00,2.086449593594463803e-01
0.000000000000000000e+00,2.179337245644596965e-01
0.000000000000000000e+00,2.272213841671133494e-01
0.000000000000000000e+00,2.362839188882720487e-01
0.000000000000000000e+00,2.449428746412463109e-01
0.000000000000000000e+00,2.530599581165388079e-01
0.000000000000000000e+00,2.605322471051957356e-01
0.000000000000000000e+00,2.672878685021595757e-01
0.000000000000000000e+00,2.732820445484446248e-01
0.000000000000000000e+00,2.784934421159784845e-01
0.000000000000000000e+00,2.829207840394942775e-01
0.000000000000000000e+00,2.865796981936946652e-01
0.000000000000000000e+00,2.894997911376540056e-01
0.000000000000000000e+00,2.917219401723514238e-01
0.000000000000000000e+00,2.932958016971892734e-01
0.000000000000000000e+00,2.942775356527704833e-01
0.000000000000000000e+00,2.947277462360509137e-01
0.000000000000000000e+00,2.947096384525665913e-01
0.000000000000000000e+00,2.942873887893737717e-01
0.000000000000000000e+00,2.935247266233464991e-01
0.000000000000000000e+00,2.924837211268499493e-01
0.000000000000000000e+00,2.912237665459321834e-01
0.000000000000000000e+00,2.898007569189309240e-01
0.000000000000000000e+00,2.882664396540679519e-01
0.000000000000000000e+00,2.866679359513935044e-01
0.000000000000000000e+00,2.850474148733361801e-01
0.000000000000000000e+00,2.834419069608112851e-01
0.000000000000000000e+00,2.818832426673334446e-01
0.000000000000000000e+00,2.803981005400874027e-01
0.000000000000000000e+00,2.790081500037078222e-01
0.000000000000000000e+00,2.690799836321344785e-01
0.000000000000000000e+00,2.529767591799070292e-01
0.000000000000000000e+00,2.412286373525107663e-01
0.000000000000000000e+00,2.330630342931860888e-01
0.000000000000000000e+00,2.278273813737985432e-01
0.000000000000000000e+00,2.249794879606498155e-01
0.000000000000000000e+00,2.154160591435488881e-01
0.000000000000000000e+00,2.097267437041527849e-01
0.000000000000000000e+00,2.071625606745935988e-01
0.000000000000000000e+00,2.070815413528437343e-01
0.000000000000000000e+00,2.089452490270932161e-01
0.000000000000000000e+00,2.122996386062403484e-01
0.000000000000000000e+00,2.167605508776659917e-01
0.000000000000000000e+00,2.220026628002641500e-01
0.000000000000000000e+00,2.277509616716455465e-01
0.000000000000000000e+00,2.337740501206625465e-01
0.000000000000000000e+00,2.398787704659555153e-01
0.000000000000000000e+00,2.459057744209619534e-01
0.000000000000000000e+00,2.517257677625489576e-01
0.000000000000000000e+00,2.572362373430642224e-01
0.000000000000000000e+00,2.623585257961574824e-01
0.000000000000000000e+00,2.670351621400285369e-01
0.000000000000000000e+00,2.712273878111887138e-01
0.000000000000000000e+00,2.749128402305311969e-01
0.000000000000000000e+00,2.780833719407105331e-01
0.000000000000000000e+00,2.807429942938938217e-01
0.000000000000000000e+00,2.829059418700058393e-01
0.000000000000000000e+00,2.845948582345092515e-01
0.000000000000000000e+00,2.858391060411574758e-01
0.000000000000000000e+00,2.866732054179932376e-01
0.000000000000000000e+00,2.871354044779200754e-01
0.000000000000000000e+00,2.872663849990608753e-01
0.000000000000000000e+00,2.871081050786739031e-01
0.000000000000000000e+00,2.867027790673359888e-01
0.000000000000000000e+00,2.860919934825101318e-01
0.000000000000000000e+00,2.853159559897033848e-01
0.000000000000000000e+00,2.844128730049749754e-01
0.000000000000000000e+00,2.834184500704761689e-01
0.000000000000000000e+00,2.737157950821333952e-01
0.000000000000000000e+00,2.663126547782129760e-01
0.000000000000000000e+00,2.521657732235754734e-01
0.000000000000000000e+00,2.419163833393578322e-01
0.000000000000000000e+00,2.348677443720548208e-01
0.000000000000000000e+00,2.217818607535043673e-01
0.000000000000000000e+00,2.131450788164968024e-01
0.000000000000000000e+00,2.081271066144807502e-01
0.000000000000000000e+00,2.060207409670244960e-01
0.000000000000000000e+00,1.975872994767591262e-01
0.000000000000000000e+00,1.846784878805984853e-01
0.000000000000000000e+00,1.773901753869433495e-01
0.000000000000000000e+00,1.745875139625441275e-01
0.000000000000000000e+00,1.753036025588822211e-01
0.000000000000000000e+00,1.787567943802170767e-01
0.000000000000000000e+00,1.841913263897043684e-01
0.000000000000000000e+00,1.911502708414075657e-01
0.000000000000000000e+00,1.991491037709380851e-01
0.000000000000000000e+00,2.077828118539343238e-01
0.000000000000000000e+00,2.167148507952859626e-01
0.000000000000000000e+00,2.256681072871608018e-01
0.000000000000000000e+00,2.344174581316504913e-01
0.000000000000000000e+00,2.427834898032704691e-01
0.000000000000000000e+00,2.506270653700082285e-01
0.000000000000000000e+00,2.578445179318111791e-01
0.000000000000000000e+00,2.643633177387050281e-01
0.000000000000000000e+00,2.701381097778127183e-01
0.000000000000000000e+00,2.751470543550227355e-01
0.000000000000000000e+00,2.793884284818548558e-01
0.000000000000000000e+00,2.828774633387226567e-01
0.000000000000000000e+00,2.856434047272599086e-01
0.000000000000000000e+00,2.877267907752045772e-01
0.000000000000000000e+00,2.891769453794368339e-01
0.000000000000000000e+00,2.900496878460206984e-01
0.000000000000000000e+00,2.904052595798589653e-01
0.000000000000000000e+00,2.903064679933858860e-01
0.000000000000000000e+00,2.898170464260857448e-01
0.000000000000000000e+00,2.890002270802760620e-01
0.000000000000000000e+00,2.879175219989543733e-01
0.000000000000000000e+00,2.866277050987808828e-01
0.000000000000000000e+00,2.851859863443773069e-01
0.000000000000000000e+00,2.836433673932275967e-01
0.000000000000000000e+00,2.820461665145668206e-01
0.000000000000000000e+00,2.804356993282569599e-01
0.000000000000000000e+00,2.788481009448334769e-01
0.000000000000000000e+00,2.773142744217327316e-01
0.000000000000000000e+00,2.758599500839220564e-01
0.000000000000000000e+00,2.745058401755129385e-01
0.000000000000000000e+00,2.732678734947874277e-01
0.000000000000000000e+00,2.635089168406834492e-01
0.000000000000000000e+00,2.562140920621619467e-01
0.000000000000000000e+00,2.509682358812620473e-01
0.000000000000000000e+00,2.474121114180122261e-01
0.000000000000000000e+00,2.452468760269826964e-01
0.000000000000000000e+00,2.355735613621523505e-01
0.000000000000000000e+00,2.291545996796795492e-01
0.000000000000000000e+00,2.253880364948379622e-01
0.000000000000000000e+00,2.151093591256014737e-01
0.000000000000000000e+00,2.088604421725059890e-01
0.000000000000000000e+00,1.972112068764647619e-01
0.000000000000000000e+00,1.818453746577664010e-01
0.000000000000000000e+00,1.727232506033549164e-01
0.000000000000000000e+00,1.686005624956438131e-01
0.000000000000000000e+00,1.684359251342498753e-01
0.000000000000000000e+00,1.713512158141894393e-01
0.000000000000000000e+00,1.765342228052535489e-01
0.000000000000000000e+00,1.834646771141784649e-01
0.000000000000000000e+00,1.914927511918018688e-01
0.000000000000000000e+00,2.003332696354648279e-01
0.000000000000000000e+00,2.096050906392926683e-01
0.000000000000000000e+00,2.189933820853312563e-01
0.000000000000000000e+00,2.282413003485905811e-01
0.000000000000000000e+00,2.371428737163949751e-01
0.000000000000000000e+00,2.455369056900152946e-01
0.000000000000000000e+00,2.533016273278348995e-01
0.000000000000000000e+00,2.603499096212241737e-01
0.000000000000000000e+00,2.666249071769571932e-01
0.000000000000000000e+00,2.720960480937884007e-01
0.000000000000000000e+00,2.767553159733893153e-01
0.000000000000000000e+00,2.806137916419548795e-01
0.000000000000000000e+00,2.836984367772454885e-01
0.000000000000000000e+00,2.860491110649665547e-01
0.000000000000000000e+00,2.877158201383189784e-01
0.000000000000000000e+00,2.887561944408434389e-01
0.000000000000000000e+00,2.892332000937686276e-01
0.000000000000000000e+00,2.892130824490152241e-01
0.000000000000000000e+00,2.887635417245865144e-01
0.000000000000000000e+00,2.879521382933036833e-01
0.000000000000000000e+00,2.868449230873953981e-01
0.000000000000000000e+00,2.855052863835294552e-01
0.000000000000000000e+00,2.839930160880915766e-01
0.000000000000000000e+00,2.823635546563801890e-01
0.000000000000000000e+00,2.806674420243115975e-01
0.000000000000000000e+00,2.789499304586579020e-01
0.000000000000000000e+00,2.686027173377408817e-01
0.000000000000000000e+00,2.606380333997065923e-01
0.000000000000000000e+00,2.546665653811264196e-01
0.000000000000000000e+00,2.503523328412415871e-01
0.000000000000000000e+00,2.387701977729894676e-01
0.000000000000000000e+00,2.306635821544433806e-01
0.000000000000000000e+00,2.167696927959666953e-01
0.000000000000000000e+00,2.075353782119171431e-01
0.000000000000000000e+00,2.020989016844082498e-01
0.000000000000000000e+00,1.910803466833088660e-01
0.000000000000000000e+00,1.848374225083454503e-01
0.000000000000000000e+00,1.824318569524485678e-01
0.000000000000000000e+00,1.744176825356125171e-01
0.000000000000000000e+00,1.710937321174987868e-01
0.000000000000000000e+00,1.714742703547900149e-01
0.000000000000000000e+00,1.746756565096785341e-01
0.000000000000000000e+00,1.800578532103858098e-01
0.000000000000000000e+00,1.869227226279812637e-01
0.000000000000000000e+00,1.949064724188104281e-01
0.000000000000000000e+00,2.035812028838929200e-01
0.000000000000000000e+00,2.125915629079488944e-01
0.000000000000000000e+00,2.216451995923168772e-01
0.000000000000000000e+00,2.305047640509499951e-01
0.000000000000000000e+00,2.389811908969802223e-01
0.000000000000000000e+00,2.469279060348533728e-01
0.000000000000000000e+00,2.542357184637417111e-01
0.000000000000000000e+00,2.608282267845130065e-01
0.000000000000000000e+00,2.666576258985076109e-01
0.000000000000000000e+00,2.717008389099795362e-01
0.000000000000000000e+00,2.759559272602751800e-01
0.000000000000000000e+00,2.794387515136081968e-01
0.000000000000000000e+00,2.821798681827936139e-01
0.000000000000000000e+00,2.842216562069260766e-01
0.000000000000000000e+00,2.856156714506496996e-01
0.000000000000000000e+00,2.864202298563645055e-01
0.000000000000000000e+00,2.866982203837820098e-01
0.000000000000000000e+00,2.865151481735589423e-01
0.000000000000000000e+00,2.859374068943898450e-01
0.000000000000000000e+00,2.850307772959304042e-01
0.000000000000000000e+00,2.838591468305173837e-01
0.000000000000000000e+00,2.824834430057265866e-01
0.000000000000000000e+00,2.809607710175499040e-01
0.000000000000000000e+00,2.793437442875185139e-01
0.000000000000000000e+00,2.776799948520924932e-01
0.000000000000000000e+00,2.760118491729274259e-01
0.000000000000000000e+00,2.743761538780320475e-01
0.000000000000000000e+00,2.728042352147408423e-01
0.000000000000000000e+00,2.713219755943080402e-01
0.000000000000000000e+00,2.699499905213903483e-01
0.000000000000000000e+00,2.600570084394804304e-01
0.000000000000000000e+00,2.440088378749166731e-01
0.000000000000000000e+00,2.323366390237213697e-01
0.000000000000000000e+00,2.242717549722805792e-01
0.000000000000000000e+00,2.105163915262264762e-01
0.000000000000000000e+00,1.928811452396184123e-01
0.000000000000000000e+00,1.814294682521561120e-01
0.000000000000000000e+00,1.750001302666398528e-01
0.000000000000000000e+00,1.726070922297434640e-01
0.000000000000000000e+00,1.647791679897503414e-01
0.000000000000000000e+00,1.617879629626922666e-01
0.000000000000000000e+00,1.626222874258925755e-01
0.000000000000000000e+00,1.663685895360161870e-01
0.000000000000000000e+00,1.723681525844605877e-01
0.000000000000000000e+00,1.713586651081411283e-01
0.000000000000000000e+00,1.651380659502910131e-01
0.000000000000000000e+00,1.552230439092233683e-01
0.000000000000000000e+00,1.427886843753506385e-01
0.000000000000000000e+00,1.287820780004333976e-01
0.000000000000000000e+00,1.139629973158706733e-01
0.000000000000000000e+00,9.893577657076768617e-02
0.000000000000000000e+00,8.417478272669587369e-02
0.000000000000000000e+00,7.004507110548841009e-02
0.000000000000000000e+00,5.681941051312922042e-02
0.000000000000000000e+00,4.469255300810659470e-02
0.000000000000000000e+00,3.379338952489430170e-02
0.000000000000000000e+00,2.430713245123061750e-02
0.000000000000000000e+00,1.612369887253994882e-02
0.000000000000000000e+00,9.319760553074818432e-03
0.000000000000000000e+00,3.949977193201115178e-03
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.015593981252177258e-04
0.000000000000000000e+00,2.389193657263422033e-03
0.000000000000000000e+00,4.079163915520767070e-03
0.000000000000000000e+00,5.742150396092493558e-03
0.000000000000000000e+00,7.353787726753768794e-03
0.000000000000000000e+00,8.894198659746832547e-03
